"Date","Time","Group","Zonal point","Intertidal zone","Tape point","Quarter","Distance from point","Height","Circumference","Stem","Leaf","Bud 1 Live","Bud 2 Live","Bud 3 Live","Leaf distorted","Percent of leaf missing","Number of Mines","Number of Galls","Longitude","Latitude","Location notes"
"2/07/2015","11:12:21 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 1","Leaf 1",1,0,0,1,0,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:12:37 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 1","Leaf 2",1,0,0,1,0.01,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:12:53 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 1","Leaf 3",1,0,0,0,0.08,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:13:06 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 1","Leaf 4",1,0,0,0,0.02,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:13:50 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 1","Leaf 5",1,0,0,1,0,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:14:10 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 1","Leaf 6",1,0,0,1,0.01,0,1,152.98794657,-25.44797596,""
"2/07/2015","11:15:09 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 2","Leaf 1",0,0,0,1,0.01,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:15:19 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 2","Leaf 2",0,0,0,1,0.01,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:15:28 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 2","Leaf 3",0,0,0,1,0.02,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:15:45 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 2","Leaf 4",0,0,0,1,0.1,0,1,152.98794657,-25.44797596,""
"2/07/2015","11:16:46 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 2","Leaf 5",0,0,0,0,0.02,0,9,152.98794657,-25.44797596,""
"2/07/2015","11:17:13 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 2","Leaf 6",0,0,0,1,0,0,1,152.98794657,-25.44797596,""
"2/07/2015","11:18:07 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 3","Leaf 1",0,0,0,1,0.01,0,1,152.98794657,-25.44797596,""
"2/07/2015","11:18:20 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 3","Leaf 2",0,0,0,1,0.01,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:18:33 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 3","Leaf 3",0,0,0,1,0.01,0,0,152.98794657,-25.44797596,""
"2/07/2015","11:18:50 AM","bed","Seaward","High",100,"Quarter 1",0.9,0.6,15,"Stem 3","Leaf 4",0,0,0,1,0,0,0,152.98794657,-25.44797596,""
