"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.987818963571,-25.4472912928571,"blue yellow 1","Seaward","0-20m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987818963571,-25.4472912928571,"blue yellow 1","Seaward","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98782624,-25.44729178,"blue yellow 1","Seaward","0-20m","Avicennia marina",5.5,163,1,0.5,1017.96420519741,0.27703125,16.5928165447177,0.795232785057151,0.333333333333333,0.125,0.417855372796828,"Week 1","yellow"
152.987818963571,-25.4472912928571,"blue yellow 1","Seaward","0-20m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987818963571,-25.4472912928571,"blue yellow 1","Seaward","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987818963571,-25.4472912928571,"blue yellow 1","Seaward","0-20m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987818963571,-25.4472912928571,"blue yellow 1","Seaward","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987811687143,-25.4472908057143,"blue yellow 1","Seaward","0-20m","Rhizophora stylosa",2.97142857142857,20.9857142857143,2,1,2035.92841039481,1.93921875,4.2725411926714,0.204767214942849,0.666666666666667,0.875,0.582144627203172,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Avicennia marina",4.86,28.5,1,1,2214.53287197232,2.125,6.31141868512111,1,1,1,1,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.987846335,-25.4472781975,"yellow blue 1","Seaward","0-20m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
152.98796683,-25.4473167825,"blue yellow 1","Seaward","20-40m","Rhizophora stylosa",2.925,17.375,1,1,10000,1,17.375,1,1,1,1,"Week 1","yellow"
152.98803181,-25.44732177,"yellow blue 1","Seaward","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
