"Date","Time","Group","Latitude","Longitude","Altitude","Forest Type","Hole Diameter","Week","Group color"
"28/06/2015","3:52:57 PM","green1 scribblygum",-25.57286898,153.07354883,152.300003051758,"Medium Open",25,"Week 1","green"
"28/06/2015","3:53:41 PM","green1 scribblygum",-25.57294265,153.07352795,151.100006103516,"Medium Open",28,"Week 1","green"
"28/06/2015","3:54:03 PM","green1 scribblygum",-25.57294018,153.07352415,151.100006103516,"Medium Open",40,"Week 1","green"
"28/06/2015","3:55:24 PM","green1 scribblygum",-25.57302733,153.0735688,154.199996948242,"Medium Open",30,"Week 1","green"
"28/06/2015","3:55:37 PM","green1 scribblygum",-25.57308627,153.07362851,152.800003051758,"Medium Open",20,"Week 1","green"
"28/06/2015","3:55:41 PM","green1 scribblygum",-25.57311116,153.07366264,152.399993896484,"Medium Open",15,"Week 1","green"
"28/06/2015","3:56:18 PM","green1 scribblygum",-25.5731308,153.07371265,151.899993896484,"Medium Open",25,"Week 1","green"
"28/06/2015","3:59:26 PM","green1 scribblygum",-25.57358714,153.0737309,153.600006103516,"Medium Open",25,"Week 1","green"
"28/06/2015","3:59:29 PM","green1 scribblygum",-25.57358718,153.0737309,153.600006103516,"Medium Open",30,"Week 1","green"
"28/06/2015","3:59:41 PM","green1 scribblygum",-25.57358731,153.07373095,153.600006103516,"Medium Open",23,"Week 1","green"
"28/06/2015","4:00:54 PM","green1 scribblygum",-25.57378734,153.07375056,157.300003051758,"Medium Open",30,"Week 1","green"
"28/06/2015","4:03:03 PM","green1 scribblygum",-25.57412484,153.07383333,157.399993896484,"Medium Open",35,"Week 1","green"
"28/06/2015","4:03:24 PM","green1 scribblygum",-25.57414171,153.07382408,156.399993896484,"Medium Open",15,"Week 1","green"
"28/06/2015","4:03:51 PM","green1 scribblygum",-25.57413559,153.07382421,154.800003051758,"Medium Open",15,"Week 1","green"
"28/06/2015","4:04:38 PM","green1 scribblygum",-25.57418321,153.07378228,148.800003051758,"Medium Open",33,"Week 1","green"
"28/06/2015","4:07:01 PM","green1 scribblygum",-25.57460137,153.073924,159,"Medium Open",25,"Week 1","green"
"28/06/2015","4:08:13 PM","green1 scribblygum",-25.57462029,153.07390999,162.300003051758,"Medium Open",30,"Week 1","green"
"28/06/2015","4:36:32 PM","green1 scribblygum",-25.58428757,153.08197673,130.600006103516,"Medium Open",12,"Week 1","green"
"28/06/2015","4:37:06 PM","green1 scribblygum",-25.58428775,153.08197685,130.600006103516,"Medium Open",10,"Week 1","green"
"28/06/2015","6:27:55 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",23,"Week 1","green"
"28/06/2015","6:28:16 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",27,"Week 1","green"
"28/06/2015","6:28:26 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",25,"Week 1","green"
"28/06/2015","6:28:37 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",25,"Week 1","green"
"28/06/2015","6:28:44 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",28,"Week 1","green"
"28/06/2015","6:28:53 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",27,"Week 1","green"
"28/06/2015","6:29:01 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",27,"Week 1","green"
"28/06/2015","6:29:08 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",25,"Week 1","green"
"28/06/2015","6:29:17 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",30,"Week 1","green"
"28/06/2015","6:29:23 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",30,"Week 1","green"
"28/06/2015","6:29:30 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",NA,"Week 1","green"
"28/06/2015","6:29:37 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",25,"Week 1","green"
"28/06/2015","6:29:45 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",21,"Week 1","green"
"28/06/2015","6:29:53 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",20,"Week 1","green"
"28/06/2015","6:30:02 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",2,"Week 1","green"
"28/06/2015","6:30:10 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",12,"Week 1","green"
"28/06/2015","6:30:17 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",32,"Week 1","green"
"28/06/2015","6:30:25 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",21,"Week 1","green"
"28/06/2015","6:30:32 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",24,"Week 1","green"
"28/06/2015","6:30:40 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",15,"Week 1","green"
"28/06/2015","6:30:47 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",19,"Week 1","green"
"28/06/2015","6:30:53 PM","Rachel line transect to fix",NA,NA,NA,"Medium Open",NA,"Week 1","green"
"28/06/2015","6:31:09 PM","Rachel line transect to fix",NA,NA,NA,"Tall Open",12,"Week 1","green"
"28/06/2015","6:31:18 PM","Rachel line transect to fix",NA,NA,NA,"Tall Open",NA,"Week 1","green"
"29/06/2015","3:46:40 PM","red group 1",-25.57480964,153.07379479,172.5,"Medium Open",30,"Week 1","red"
"29/06/2015","3:47:14 PM","red group 1",-25.57480331,153.07378565,174.699996948242,"Medium Open",23,"Week 1","red"
"29/06/2015","3:47:33 PM","red group 1",-25.57480295,153.07378645,174.600006103516,"Medium Open",30,"Week 1","red"
"29/06/2015","3:47:52 PM","red group 1",-25.57480295,153.0737864,174.600006103516,"Medium Open",10,"Week 1","red"
"29/06/2015","3:51:03 PM","red group 1",-25.57481993,153.07379881,174.100006103516,"Medium Open",25,"Week 1","red"
"29/06/2015","3:51:22 PM","red group 1",-25.57482063,153.07380325,173.699996948242,"Medium Open",24,"Week 1","red"
"29/06/2015","3:52:05 PM","red group 1",-25.57482898,153.07380503,172.399993896484,"Medium Open",29,"Week 1","red"
"29/06/2015","3:53:39 PM","red group 1",-25.57518494,153.07380277,168.5,"Medium Open",10,"Week 1","red"
"29/06/2015","3:53:49 PM","red group 1",-25.57518532,153.07380228,168.5,"Medium Open",28,"Week 1","red"
"29/06/2015","3:54:06 PM","red group 1",-25.57518596,153.07380202,168.5,"Medium Open",18,"Week 1","red"
"29/06/2015","3:57:20 PM","red group 1",-25.57572582,153.0736717,166.699996948242,"Medium Open",25,"Week 1","red"
"29/06/2015","3:58:17 PM","red group 1",-25.57572862,153.07367243,167,"Medium Open",35,"Week 1","red"
"29/06/2015","3:59:47 PM","red group 1",-25.57599534,153.07362257,162.199996948242,"Medium Open",26,"Week 1","red"
"29/06/2015","4:00:07 PM","red group 1",-25.57599929,153.07362508,162.300003051758,"Medium Open",15,"Week 1","red"
"29/06/2015","3:31:32 PM","test",-25.5728036,153.0735476,157.600006103516,"Tall Open",20,"Week 1","red"
"29/06/2015","3:32:12 PM","test",-25.57281277,153.07359143,160,"Tall Open",24,"Week 1","red"
"29/06/2015","3:32:31 PM","test",-25.57281347,153.07359124,159.899993896484,"Tall Open",25,"Week 1","red"
"29/06/2015","3:33:42 PM","test",-25.57287242,153.07357577,156.199996948242,"Tall Open",30,"Week 1","red"
"29/06/2015","3:33:52 PM","test",-25.57287286,153.07357559,156.199996948242,"Tall Open",30,"Week 1","red"
"29/06/2015","3:35:51 PM","test",-25.57312007,153.07367467,152,"Tall Open",20,"Week 1","red"
"29/06/2015","3:35:55 PM","test",-25.57312026,153.07367472,152,"Tall Open",18,"Week 1","red"
"29/06/2015","3:38:06 PM","test",-25.57326235,153.07377128,154.699996948242,"Tall Open",25,"Week 1","red"
"29/06/2015","3:39:52 PM","test",-25.57339674,153.0737438,152.300003051758,"Tall Open",10,"Week 1","red"
"29/06/2015","3:40:56 PM","test",-25.57349703,153.07376525,152.100006103516,"Tall Open",34,"Week 1","red"
"29/06/2015","3:41:07 PM","test",-25.57350346,153.07376173,151.100006103516,"Tall Open",23,"Week 1","red"
"29/06/2015","3:41:14 PM","test",-25.5735424,153.07375373,147.699996948242,"Tall Open",23,"Week 1","red"
"29/06/2015","3:41:43 PM","test",-25.57361416,153.07372798,146.399993896484,"Tall Open",28,"Week 1","red"
"29/06/2015","3:43:17 PM","test",-25.5738995,153.073776,153.699996948242,"Medium Open",21,"Week 1","red"
"29/06/2015","3:45:51 PM","test",-25.57405259,153.07379464,155,"Medium Open",8,"Week 1","red"
"29/06/2015","3:46:36 PM","test",-25.57415958,153.07380942,155.699996948242,"Medium Open",25,"Week 1","red"
"29/06/2015","3:49:00 PM","test",-25.5744867,153.07393223,151.699996948242,"Medium Open",35,"Week 1","red"
"29/06/2015","3:49:08 PM","test",-25.5744887,153.07393059,152.199996948242,"Medium Open",20,"Week 1","red"
"29/06/2015","3:51:12 PM","test",-25.57472265,153.0738586,161.5,"Medium Open",30,"Week 1","red"
"29/06/2015","4:21:43 PM","test",-25.58787811,153.08357696,86,"Medium Open",20,"Week 1","red"
"29/06/2015","4:38:29 PM","test",-25.59098794,153.08504106,85.8000030517578,"Medium Open",25,"Week 1","red"
"29/06/2015","4:43:42 PM","test",-25.59203833,153.08567326,85.3000030517578,"Medium Open",18,"Week 1","red"
"29/06/2015","4:48:41 PM","test",-25.59279103,153.08612838,91.6999969482422,"Medium Open",20,"Week 1","red"
"29/06/2015","3:46:40 PM","red group 1",-25.57480964,153.07379479,172.5,"Medium Open",30,"Week 1","red"
"29/06/2015","3:47:14 PM","red group 1",-25.57480331,153.07378565,174.699996948242,"Medium Open",23,"Week 1","red"
"29/06/2015","3:47:33 PM","red group 1",-25.57480295,153.07378645,174.600006103516,"Medium Open",30,"Week 1","red"
"29/06/2015","3:47:52 PM","red group 1",-25.57480295,153.0737864,174.600006103516,"Medium Open",10,"Week 1","red"
"29/06/2015","3:51:03 PM","red group 1",-25.57481993,153.07379881,174.100006103516,"Medium Open",25,"Week 1","red"
"29/06/2015","3:51:22 PM","red group 1",-25.57482063,153.07380325,173.699996948242,"Medium Open",24,"Week 1","red"
"29/06/2015","3:52:05 PM","red group 1",-25.57482898,153.07380503,172.399993896484,"Medium Open",29,"Week 1","red"
"29/06/2015","3:53:39 PM","red group 1",-25.57518494,153.07380277,168.5,"Medium Open",10,"Week 1","red"
"29/06/2015","3:53:49 PM","red group 1",-25.57518532,153.07380228,168.5,"Medium Open",28,"Week 1","red"
"29/06/2015","3:54:06 PM","red group 1",-25.57518596,153.07380202,168.5,"Medium Open",18,"Week 1","red"
"29/06/2015","3:57:20 PM","red group 1",-25.57572582,153.0736717,166.699996948242,"Medium Open",25,"Week 1","red"
"29/06/2015","3:58:17 PM","red group 1",-25.57572862,153.07367243,167,"Medium Open",35,"Week 1","red"
"29/06/2015","3:59:47 PM","red group 1",-25.57599534,153.07362257,162.199996948242,"Medium Open",26,"Week 1","red"
"29/06/2015","4:00:07 PM","red group 1",-25.57599929,153.07362508,162.300003051758,"Medium Open",15,"Week 1","red"
"30/06/2015","3:27:53 PM","group x",-25.56070912,153.06995771,174.600006103516,"Tall Open",20,"Week 1","yellow"
"30/06/2015","3:32:53 PM","group x",-25.56115716,153.06991061,173.399993896484,"Tall Open",35,"Week 1","yellow"
"30/06/2015","3:35:42 PM","group x",-25.56135362,153.06983959,168.5,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:36:12 PM","group x",-25.56139573,153.06983856,166.800003051758,"Tall Open",20,"Week 1","yellow"
"30/06/2015","3:36:41 PM","group x",-25.56141897,153.06983317,166.300003051758,"Tall Open",20,"Week 1","yellow"
"30/06/2015","3:37:12 PM","group x",-25.56140704,153.06980744,170.600006103516,"Tall Open",27,"Week 1","yellow"
"30/06/2015","3:37:36 PM","group x",-25.56142055,153.06980289,170.399993896484,"Tall Open",23,"Week 1","yellow"
"30/06/2015","3:37:43 PM","group x",-25.56141874,153.06980051,170.899993896484,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:37:58 PM","group x",-25.56141671,153.06979275,170.699996948242,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:38:42 PM","group x",-25.56145016,153.06974136,167.699996948242,"Tall Open",17,"Week 1","yellow"
"30/06/2015","3:40:00 PM","group x",-25.56153199,153.06965525,170.399993896484,"Tall Open",17,"Week 1","yellow"
"30/06/2015","3:40:04 PM","group x",-25.56154276,153.06964635,172.600006103516,"Tall Open",14,"Week 1","yellow"
"30/06/2015","3:41:16 PM","group x",-25.56155225,153.06955505,169.100006103516,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:45:00 PM","group x",-25.56171896,153.06908593,168.699996948242,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:47:41 PM","group x",-25.56189902,153.06883906,168.800003051758,"Tall Open",20,"Week 1","yellow"
"30/06/2015","3:47:45 PM","group x",-25.56189902,153.06883905,168.800003051758,"Tall Open",17,"Week 1","yellow"
"30/06/2015","3:48:07 PM","group x",-25.56191056,153.06879331,170,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:51:17 PM","group x",-25.56213413,153.06850682,172,"Tall Open",10,"Week 1","yellow"
"30/06/2015","3:51:48 PM","group x",-25.56213139,153.06849745,172.199996948242,"Tall Open",32,"Week 1","yellow"
"30/06/2015","4:39:50 PM","group x",-25.57970558,153.07769007,174.699996948242,"Tall Open",27,"Week 1","yellow"
"30/06/2015","4:44:23 PM","group x",-25.5800022,153.07805647,167.600006103516,"Tall Open",33,"Week 1","yellow"
"30/06/2015","3:32:04 PM","group y",-25.56213834,153.06847006,165.699996948242,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:32:25 PM","group y",-25.56213874,153.0684682,166.600006103516,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:39:18 PM","group y",-25.56243781,153.06837285,167.199996948242,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:40:40 PM","group y",-25.56263961,153.06826084,170.699996948242,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:41:24 PM","group y",-25.5626404,153.06826001,170.800003051758,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:42:03 PM","group y",-25.56266584,153.06827467,168.600006103516,"Tall Open",27,"Week 1","yellow"
"30/06/2015","3:45:06 PM","group y",-25.56291243,153.06821328,172.399993896484,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:46:46 PM","group y",-25.56307217,153.06821152,165.899993896484,"Tall Open",20,"Week 1","yellow"
"30/06/2015","3:48:07 PM","group y",-25.56325446,153.0683481,168.399993896484,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:49:29 PM","group y",-25.56338416,153.06838108,165.899993896484,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:51:06 PM","group y",-25.56358043,153.06846589,164.899993896484,"Tall Open",8,"Week 1","yellow"
"30/06/2015","3:51:27 PM","group y",-25.56358196,153.06846296,164.300003051758,"Tall Open",15,"Week 1","yellow"
"30/06/2015","3:52:46 PM","group y",-25.56367261,153.06842602,163.899993896484,"Tall Open",30,"Week 1","yellow"
"30/06/2015","3:53:16 PM","group y",-25.56369021,153.06841302,164.300003051758,"Tall Open",28,"Week 1","yellow"
"30/06/2015","3:53:37 PM","group y",-25.56370042,153.06840269,163.800003051758,"Tall Open",26,"Week 1","yellow"
"30/06/2015","3:53:56 PM","group y",-25.56370055,153.06840275,163.800003051758,"Tall Open",20,"Week 1","yellow"
"30/06/2015","3:54:28 PM","group y",-25.56371683,153.06837774,164.399993896484,"Tall Open",28,"Week 1","yellow"
"30/06/2015","3:55:10 PM","group y",-25.56381439,153.06833004,162,"Tall Open",25,"Week 1","yellow"
"30/06/2015","3:56:17 PM","group y",-25.56390441,153.06825795,168.100006103516,"Tall Open",35,"Week 1","yellow"
"30/06/2015","4:35:17 PM","group y",-25.58003543,153.07804837,165.5,"Tall Open",25,"Week 1","yellow"
"30/06/2015","4:36:02 PM","group y",-25.58006377,153.07806752,167.800003051758,"Tall Open",10,"Week 1","yellow"
"30/06/2015","4:41:25 PM","group y",-25.58077293,153.07863748,167.300003051758,"Tall Open",15,"Week 1","yellow"
"30/06/2015","4:43:30 PM","group y",-25.58102879,153.07881364,163.699996948242,"Tall Open",25,"Week 1","yellow"
"2/07/2015","2:38:55 PM","blue 2",-25.55766062,153.06720971,137.199996948242,"Tall Open",11,"Week 2","blue"
"2/07/2015","2:39:50 PM","blue 2",-25.55771303,153.06726567,138.899993896484,"Tall Open",9,"Week 2","blue"
"2/07/2015","2:40:38 PM","blue 2",-25.55772619,153.06727643,143.100006103516,"Tall Open",9,"Week 2","blue"
"2/07/2015","2:41:59 PM","blue 2",-25.55792461,153.06729045,133.899993896484,"Tall Open",10,"Week 2","blue"
"2/07/2015","2:44:58 PM","blue 2",-25.55830643,153.06737166,138.899993896484,"Tall Open",7,"Week 2","blue"
"2/07/2015","2:45:30 PM","blue 2",-25.55832869,153.06735657,137.100006103516,"Tall Open",8,"Week 2","blue"
"2/07/2015","2:46:29 PM","blue 2",-25.55841849,153.0673172,137,"Tall Open",9,"Week 2","blue"
"2/07/2015","2:50:31 PM","blue 2",-25.55901251,153.06766441,151,"Tall Open",25,"Week 2","blue"
"2/07/2015","2:52:40 PM","blue 2",-25.55921811,153.06798612,148.199996948242,"Tall Open",10,"Week 2","blue"
"2/07/2015","2:56:00 PM","blue 2",-25.55969887,153.06881615,146.600006103516,"Tall Open",20,"Week 2","blue"
"2/07/2015","2:57:34 PM","blue 2",-25.55972358,153.06914783,152.899993896484,"Tall Open",22,"Week 2","blue"
"2/07/2015","2:58:39 PM","blue 2",-25.55972129,153.06940339,148.5,"Tall Open",25,"Week 2","blue"
"2/07/2015","2:59:44 PM","blue 2",-25.55986997,153.06942465,150.699996948242,"Tall Open",35,"Week 2","blue"
"2/07/2015","3:01:59 PM","blue 2",-25.56059757,153.06924249,162.5,"Tall Open",30,"Week 2","blue"
"2/07/2015","3:08:07 PM","blue 2",-25.56114289,153.06991552,174.800003051758,"Tall Open",25,"Week 2","blue"
"2/07/2015","3:09:55 PM","blue 2",-25.5613567,153.06983524,168.600006103516,"Tall Open",25,"Week 2","blue"
"2/07/2015","3:10:15 PM","blue 2",-25.56137693,153.06981711,167.600006103516,"Tall Open",20,"Week 2","blue"
"2/07/2015","3:10:20 PM","blue 2",-25.56138396,153.06981183,169.199996948242,"Tall Open",20,"Week 2","blue"
"2/07/2015","3:11:25 PM","blue 2",-25.56155346,153.06958442,170,"Tall Open",22,"Week 2","blue"
"2/07/2015","3:14:14 PM","blue 2",-25.5619291,153.06885379,169.800003051758,"Tall Open",21,"Week 2","blue"
"2/07/2015","3:55:31 PM","blue 2",-25.5797316,153.0777493,163.899993896484,"Tall Open",32,"Week 2","blue"
"2/07/2015","3:55:39 PM","blue 2",-25.57973167,153.07774929,163.899993896484,"Tall Open",25,"Week 2","blue"
"2/07/2015","3:59:53 PM","blue 2",-25.58031595,153.07825885,157.5,"Tall Open",15,"Week 2","blue"
"2/07/2015","4:00:51 PM","blue 2",-25.5805843,153.07839086,157.300003051758,"Tall Open",25,"Week 2","blue"
"2/07/2015","4:14:58 PM","blue 2",-25.58787705,153.08356287,74.3000030517578,"Tall Open",20,"Week 2","blue"
"2/07/2015","3:04:48 PM","blue 3",-25.56908168,153.07227277,151.399993896484,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:04:58 PM","blue 3",-25.56907399,153.07229469,153.300003051758,"Medium Open",15,"Week 2","blue"
"2/07/2015","3:05:26 PM","blue 3",-25.56909195,153.07230611,152.100006103516,"Medium Open",35,"Week 2","blue"
"2/07/2015","3:05:54 PM","blue 3",-25.56909354,153.07230745,152.199996948242,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:07:48 PM","blue 3",-25.56923997,153.07235025,152.699996948242,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:08:16 PM","blue 3",-25.56934218,153.07236407,151,"Medium Open",15,"Week 2","blue"
"2/07/2015","3:09:40 PM","blue 3",-25.56939167,153.07241363,154.100006103516,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:09:53 PM","blue 3",-25.56939467,153.07241375,154.199996948242,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:10:04 PM","blue 3",-25.5694294,153.07243002,154.5,"Medium Open",22,"Week 2","blue"
"2/07/2015","3:10:54 PM","blue 3",-25.56942767,153.07243823,156.399993896484,"Medium Open",16,"Week 2","blue"
"2/07/2015","3:13:15 PM","blue 3",-25.56971446,153.07272279,159.300003051758,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:14:55 PM","blue 3",-25.56994899,153.07297466,153.100006103516,"Medium Open",35,"Week 2","blue"
"2/07/2015","3:15:00 PM","blue 3",-25.56994935,153.07297422,153.100006103516,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:15:37 PM","blue 3",-25.56994937,153.07297438,153.100006103516,"Medium Open",15,"Week 2","blue"
"2/07/2015","3:15:47 PM","blue 3",-25.56994942,153.07297438,153.100006103516,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:16:27 PM","blue 3",-25.57006847,153.07304038,142.199996948242,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:17:09 PM","blue 3",-25.57021634,153.07307001,139.300003051758,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:17:18 PM","blue 3",-25.57022204,153.07306877,138.899993896484,"Medium Open",35,"Week 2","blue"
"2/07/2015","3:17:26 PM","blue 3",-25.5702222,153.07306869,138.899993896484,"Medium Open",35,"Week 2","blue"
"2/07/2015","3:17:54 PM","blue 3",-25.5702983,153.07307118,137.300003051758,"Medium Open",22,"Week 2","blue"
"2/07/2015","3:17:58 PM","blue 3",-25.57029782,153.07307164,137.300003051758,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:18:13 PM","blue 3",-25.57034295,153.07307401,140,"Medium Open",24,"Week 2","blue"
"2/07/2015","3:18:37 PM","blue 3",-25.57036486,153.07314134,143.100006103516,"Medium Open",32,"Week 2","blue"
"2/07/2015","3:19:23 PM","blue 3",-25.57051756,153.07316221,142,"Medium Open",35,"Week 2","blue"
"2/07/2015","3:19:49 PM","blue 3",-25.57056709,153.07323266,147.800003051758,"Medium Open",22,"Week 2","blue"
"2/07/2015","3:19:57 PM","blue 3",-25.57057547,153.07322482,148.100006103516,"Medium Open",32,"Week 2","blue"
"2/07/2015","3:20:25 PM","blue 3",-25.57065338,153.07322053,148.199996948242,"Medium Open",12,"Week 2","blue"
"2/07/2015","3:21:15 PM","blue 3",-25.57065322,153.07322072,148.300003051758,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:21:24 PM","blue 3",-25.57065335,153.0732206,148.199996948242,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:21:29 PM","blue 3",-25.5706535,153.07322051,148.199996948242,"Medium Open",20,"Week 2","blue"
"2/07/2015","3:32:08 PM","blue 3",-25.57065055,153.07323282,148.600006103516,"Medium Open",35,"Week 2","blue"
"2/07/2015","3:32:12 PM","blue 3",-25.57064975,153.07323492,148.600006103516,"Medium Open",30,"Week 2","blue"
"2/07/2015","3:32:58 PM","blue 3",-25.57074921,153.07331725,150,"Medium Open",26,"Week 2","blue"
"2/07/2015","3:33:23 PM","blue 3",-25.5707533,153.07331762,149.5,"Medium Open",37,"Week 2","blue"
"2/07/2015","3:33:40 PM","blue 3",-25.57083269,153.07333592,152.800003051758,"Medium Open",35,"Week 2","blue"
